@relation data
@attribute V1 {'1','2','3','4'}
@attribute V2 numeric
@attribute V3 {'1','2','3','4','5'}
@attribute V4 {'1','2','3','4','5','6','7','8','9','10'}
@attribute V5 numeric
@attribute V6 {'1','2','3','4','5'}
@attribute V7 {'1','2','3','4','5'}
@attribute V8 numeric
@attribute V9 {'1','2','3','4'}
@attribute V10 {'1','2','3'}
@attribute V11 numeric
@attribute V12 {'1','2','3','4'}
@attribute V13 numeric
@attribute V14 {'1','2','3'}
@attribute V15 {'1','2','3'}
@attribute V16 numeric
@attribute V17 {'1','2','3','4'}
@attribute V18 numeric
@attribute V19 {'1','2'}
@attribute V20 {'1','2'}
@attribute Class {'1','2'}
@data
'3',-0.738298116691311,'3','7',-0.361442828302179,'1','3',-1.7636311074691,'2','1',-0.765594182467357,'3',0.91899511054886,'3','2',-0.704573447230056,'2',-0.428075368025374,'1','1','1'
'2',0.754385933678631,'3','1',-0.397223704961338,'1','3',0.918017814176768,'2','3',-0.765594182467357,'4',-1.01499115615048,'1','2',-0.704573447230056,'3',-0.428075368025374,'1','1','2'
'4',0.256824583555317,'4','7',0.311662772216651,'2','3',-0.869748133587141,'3','1',0.140434435837208,'2',-0.0479980228008113,'3','2',1.02656524375288,'3',-0.428075368025374,'1','1','1'
'2',-0.987078791752968,'3','7',-0.439735637625685,'5','4',-0.869748133587141,'3','1',-1.67162280077192,'3',-1.01499115615048,'3','2',-0.704573447230056,'3',-0.428075368025374,'2','1','1'
'2',3.24219268429521,'4','8',1.4690501390035,'5','3',-1.7636311074691,'3','1',-1.67162280077192,'1',-0.751265756146027,'3','2',-0.704573447230056,'2',-0.428075368025374,'1','1','1'
'4',0.256824583555317,'5','8',-0.208045604604993,'1','3',0.918017814176768,'3','1',-0.765594182467357,'1',-0.0479980228008113,'3','2',1.02656524375288,'2',-0.428075368025374,'1','1','1'
'1',-0.738298116691311,'2','8',-0.397577971066875,'1','3',0.918017814176768,'1','1',-1.67162280077192,'4',-0.575448822809723,'3','3',-0.704573447230056,'3',-0.428075368025374,'1','1','2'
'4',-0.489517441629654,'3','5',0.19156656243987,'2','2',-1.7636311074691,'2','1',1.04646305414177,'3',-1.10289962281863,'3','2',-0.704573447230056,'3',-0.428075368025374,'2','1','1'
'4',-0.82122500837853,'5','8',-0.75007274607542,'2','1',0.918017814176768,'2','1',1.04646305414177,'1',1.88598824389853,'3','2',2.75770393473582,'2',-0.428075368025374,'1','1','1'
'1',-0.738298116691311,'3','7',-0.571876894990698,'1','3',-0.869748133587141,'3','1',-0.765594182467357,'1',-0.751265756146027,'3','2',-0.704573447230056,'3',-0.428075368025374,'1','1','1'
'1',0.256824583555317,'3','8',-0.591007264689654,'1','5',0.918017814176768,'2','1',1.04646305414177,'3',1.71017131056223,'3','2',-0.704573447230056,'3',-0.428075368025374,'1','1','1'
'1',-0.240736766567997,'5','1',0.719423059688848,'1','5',-0.869748133587141,'3','1',1.04646305414177,'4',0.0399104438673406,'3','3',2.75770393473582,'4',-0.428075368025374,'2','1','1'
'4',-0.738298116691311,'5','2',-0.185372573850675,'1','5',-0.869748133587141,'2','1',1.04646305414177,'4',1.88598824389853,'1','3',2.75770393473582,'2',-0.428075368025374,'1','1','1'
'4',-0.904151900065749,'5','1',-0.72279425594913,'1','5',0.0241348402948131,'3','1',1.04646305414177,'1',-0.311723422805266,'3','2',1.02656524375288,'2',2.33370119988026,'1','2','1'
'2',-0.489517441629654,'3','8',-0.874774415224172,'1','5',0.918017814176768,'3','1',0.140434435837208,'3',0.127818910535493,'3','2',-0.704573447230056,'3',2.33370119988026,'1','1','2'
'4',1.25194728380195,'5','4',1.07439769743615,'5','5',0.918017814176768,'3','1',1.04646305414177,'1',0.0399104438673406,'3','2',1.02656524375288,'3',-0.428075368025374,'1','1','1'
'4',0.256824583555317,'3','8',-0.61580589207719,'1','2',0.918017814176768,'2','1',0.140434435837208,'3',0.215727377203645,'2','2',-0.704573447230056,'3',-0.428075368025374,'2','1','1'
'1',-0.572444333316873,'3','1',2.02170526364002,'1','5',-1.7636311074691,'1','1',1.04646305414177,'2',0.831086643880708,'3','2',-0.704573447230056,'4',-0.428075368025374,'2','2','2'
'4',0.256824583555317,'3','8',-0.804983992433535,'5','5',0.918017814176768,'3','1',-0.765594182467357,'3',-0.92708268948233,'3','2',1.02656524375288,'3',-0.428075368025374,'1','1','1'
'4',-0.240736766567997,'3','1',-0.21583945892679,'5','4',0.918017814176768,'3','1',0.140434435837208,'2',-0.311723422805266,'3','2',-0.704573447230056,'3',-0.428075368025374,'1','2','1'
'4',-0.738298116691311,'5','7',-0.662214751902436,'3','4',0.0241348402948131,'2','1',1.04646305414177,'3',0.127818910535493,'3','1',-0.704573447230056,'3',-0.428075368025374,'2','1','1'
'2',2.24706998404858,'2','1',3.15216840640612,'5','1',0.918017814176768,'3','2',1.04646305414177,'4',0.0399104438673406,'3','3',-0.704573447230056,'4',-0.428075368025374,'2','1','1'
'2',2.24706998404858,'3','8',-0.0748415489233722,'1','4',0.918017814176768,'3','1',1.04646305414177,'1',-0.663357289477875,'3','2',1.02656524375288,'3',-0.428075368025374,'1','1','2'
'1',0.754385933678631,'3','10',3.09158890235942,'1','2',-1.7636311074691,'1','1',-1.67162280077192,'4',-0.135906489468963,'3','2',-0.704573447230056,'2',-0.428075368025374,'2','1','2'
'4',-0.987078791752968,'3','8',-0.203440145233022,'1','3',-1.7636311074691,'3','1',-0.765594182467357,'1',-0.311723422805266,'3','2',-0.704573447230056,'3',2.33370119988026,'1','1','1'
'4',-0.240736766567997,'5','8',-0.307240114155137,'1','3',-0.869748133587141,'2','1',-0.765594182467357,'3',-0.839174222814179,'3','2',1.02656524375288,'3',-0.428075368025374,'1','1','1'
'1',-0.738298116691311,'3','7',-0.711812006677508,'5','5',-0.869748133587141,'1','1',1.04646305414177,'2',1.18272051055332,'3','2',-0.704573447230056,'2',-0.428075368025374,'2','1','1'
'4',-1.23585946681463,'3','7',0.474625180763315,'1','2',-1.7636311074691,'2','1',1.04646305414177,'2',-0.311723422805266,'3','2',-0.704573447230056,'3',-0.428075368025374,'1','1','2'
'4',0.256824583555317,'3','8',-0.485435965239859,'2','3',0.918017814176768,'3','1',1.04646305414177,'3',-0.575448822809723,'3','1',-0.704573447230056,'4',-0.428075368025374,'2','1','1'
'4',-0.489517441629654,'5','5',0.0342724115817856,'4','5',0.0241348402948131,'3','1',1.04646305414177,'4',-1.10289962281863,'3','1',1.02656524375288,'3',-0.428075368025374,'2','1','1'
'4',-0.738298116691311,'3','7',-0.601280981750205,'1','3',0.918017814176768,'3','1',-0.765594182467357,'1',1.27062897722147,'3','2',-0.704573447230056,'3',-0.428075368025374,'1','1','1'
'3',-0.240736766567997,'2','8',-0.646981309364378,'5','4',0.918017814176768,'3','1',1.04646305414177,'3',1.18272051055332,'1','2',-0.704573447230056,'2',-0.428075368025374,'1','1','1'
'4',-0.489517441629654,'5','7',-0.620411351449161,'5','5',0.918017814176768,'3','1',1.04646305414177,'2',2.41343904390744,'3','2',-0.704573447230056,'3',-0.428075368025374,'1','1','1'
'2',0.256824583555317,'5','1',0.214948125405261,'2','2',0.918017814176768,'1','1',-0.765594182467357,'3',0.127818910535493,'3','2',-0.704573447230056,'3',-0.428075368025374,'2','1','1'
'1',2.16414309236136,'3','1',2.6395453516952,'1','2',-1.7636311074691,'2','1',-1.67162280077192,'1',-0.0479980228008113,'3','2',-0.704573447230056,'2',-0.428075368025374,'2','1','1'
'1',2.24706998404858,'3','5',0.537330281443227,'1','4',0.918017814176768,'3','1',0.140434435837208,'2',-0.839174222814179,'3','2',-0.704573447230056,'3',2.33370119988026,'1','1','1'
'2',2.24706998404858,'4','6',1.52714978031144,'2','1',-0.869748133587141,'3','1',1.04646305414177,'4',-0.399631889473418,'3','3',-0.704573447230056,'4',-0.428075368025374,'2','1','1'
'2',-0.738298116691311,'3','8',-0.772037244618666,'1','3',0.918017814176768,'2','3',1.04646305414177,'1',1.18272051055332,'3','2',1.02656524375288,'3',-0.428075368025374,'2','1','1'
'1',0.256824583555317,'4','8',-0.796127339795129,'1','2',0.918017814176768,'4','1',1.04646305414177,'1',1.09481204388516,'2','2',-0.704573447230056,'3',-0.428075368025374,'1','1','2'
'4',-0.738298116691311,'3','4',-0.777705502307246,'1','3',-0.869748133587141,'4','1',-0.765594182467357,'1',-0.839174222814179,'3','2',-0.704573447230056,'3',-0.428075368025374,'2','2','1'
'2',1.25194728380195,'3','5',2.17049702796523,'1','2',-1.7636311074691,'4','1',1.04646305414177,'3',-0.663357289477875,'3','1',-0.704573447230056,'4',-0.428075368025374,'2','1','2'
'1',0.256824583555317,'5','5',1.11513829957281,'1','5',-0.869748133587141,'2','1',1.04646305414177,'4',0.743178177212556,'3','3',1.02656524375288,'4',2.33370119988026,'2','1','1'
'3',1.74950863392526,'5','5',0.540164410287517,'1','5',0.918017814176768,'3','1',1.04646305414177,'4',1.79807977723038,'3','3',-0.704573447230056,'3',-0.428075368025374,'1','1','1'
'4',2.24706998404858,'5','4',1.54380028727165,'5','5',0.918017814176768,'1','1',-0.765594182467357,'3',0.91899511054886,'1','2',1.02656524375288,'4',2.33370119988026,'1','1','1'
'2',2.24706998404858,'3','7',2.36959457927659,'1','2',-1.7636311074691,'2','1',-0.765594182467357,'3',-0.839174222814179,'3','2',-0.704573447230056,'3',-0.428075368025374,'2','1','2'
'4',-0.738298116691311,'3','5',0.497298211517634,'5','2',-1.7636311074691,'2','1',1.04646305414177,'3',-1.36662502282309,'3','1',-0.704573447230056,'3',-0.428075368025374,'1','1','1'
'4',-0.904151900065749,'3','1',-0.702955354039102,'5','5',0.918017814176768,'3','2',-0.765594182467357,'2',0.831086643880708,'3','2',-0.704573447230056,'2',-0.428075368025374,'1','2','1'
'4',-0.240736766567997,'3','7',-0.267916576440616,'1','3',0.0241348402948131,'3','1',1.04646305414177,'1',0.655269710544404,'3','2',-0.704573447230056,'3',-0.428075368025374,'2','1','1'
'2',0.00804390849366008,'5','7',-0.186435372167283,'4','4',0.0241348402948131,'3','1',-0.765594182467357,'3',-0.311723422805266,'3','2',1.02656524375288,'3',-0.428075368025374,'2','1','1'
'4',-1.23585946681463,'3','1',-0.920829008943881,'1','1',-1.7636311074691,'2','1',1.04646305414177,'1',1.62226284389407,'3','2',-0.704573447230056,'1',-0.428075368025374,'2','1','1'
'2',1.25194728380195,'1','8',0.188732433595581,'1','3',0.918017814176768,'2','1',-1.67162280077192,'3',0.567361243876252,'3','2',-0.704573447230056,'3',-0.428075368025374,'2','1','2'
'3',0.256824583555317,'5','1',-0.682762186023537,'5','4',0.918017814176768,'3','1',-0.765594182467357,'1',0.127818910535493,'1','2',1.02656524375288,'2',2.33370119988026,'1','1','2'
'1',-0.904151900065749,'5','1',-0.791167614317622,'1','4',0.918017814176768,'3','2',0.140434435837208,'2',1.18272051055332,'3','2',1.02656524375288,'3',-0.428075368025374,'2','1','1'
'4',2.24706998404858,'5','1',2.42875701890114,'3','3',-0.869748133587141,'3','1',-0.765594182467357,'4',0.743178177212556,'1','3',-0.704573447230056,'3',-0.428075368025374,'1','1','2'
'4',-1.23585946681463,'3','7',-0.612263231021828,'4','3',0.918017814176768,'1','1',-0.765594182467357,'1',-0.223814956137115,'3','2',-0.704573447230056,'3',-0.428075368025374,'1','1','1'
'4',0.754385933678631,'3','5',0.545478401870561,'5','4',-0.869748133587141,'2','1',1.04646305414177,'2',-1.01499115615048,'2','1',-0.704573447230056,'2',-0.428075368025374,'1','1','1'
'1',-0.738298116691311,'3','8',-0.901344373139389,'2','2',0.918017814176768,'4','1',0.140434435837208,'4',-0.223814956137115,'3','2',-0.704573447230056,'2',-0.428075368025374,'2','1','2'
'2',-1.07000568344019,'3','7',-0.720668659315913,'1','3',0.0241348402948131,'2','1',1.04646305414177,'1',-1.01499115615048,'3','2',-0.704573447230056,'3',-0.428075368025374,'1','1','2'
'2',-0.987078791752968,'3','1',-1.06111838673623,'1','3',0.918017814176768,'4','1',1.04646305414177,'1',-1.19080808948678,'3','1',-0.704573447230056,'2',-0.428075368025374,'1','1','1'
'2',2.24706998404858,'3','6',0.74741008202621,'5','1',0.0241348402948131,'3','1',1.04646305414177,'4',0.391544310539948,'1','3',-0.704573447230056,'1',-0.428075368025374,'2','1','1'
'4',0.256824583555317,'3','7',0.793464675745919,'2','3',0.918017814176768,'3','1',-1.67162280077192,'3',-0.92708268948233,'2','2',-0.704573447230056,'3',-0.428075368025374,'1','1','1'
'3',0.256824583555317,'3','7',0.169247797791088,'1','2',-0.869748133587141,'2','1',1.04646305414177,'3',-0.839174222814179,'3','2',-0.704573447230056,'3',-0.428075368025374,'1','1','1'
'2',-0.738298116691311,'3','1',-0.91622354957191,'1','4',-0.869748133587141,'4','1',0.140434435837208,'3',-0.92708268948233,'1','2',-0.704573447230056,'2',-0.428075368025374,'1','1','2'
'3',-1.40171325018906,'3','1',-0.629622270193103,'5','2',-1.7636311074691,'3','1',-0.765594182467357,'1',-0.575448822809723,'3','2',-0.704573447230056,'2',2.33370119988026,'1','2','1'
'1',1.25194728380195,'2','7',-0.186081106061747,'1','5',0.918017814176768,'3','1',1.04646305414177,'3',-0.399631889473418,'1','2',-0.704573447230056,'3',-0.428075368025374,'1','1','2'
'1',-0.738298116691311,'3','7',-0.908075429144577,'1','3',-0.869748133587141,'3','3',0.140434435837208,'2',0.215727377203645,'3','2',-0.704573447230056,'2',2.33370119988026,'1','1','1'
'2',0.256824583555317,'3','7',0.382515993323896,'5','3',-1.7636311074691,'2','1',1.04646305414177,'2',1.09481204388516,'3','2',-0.704573447230056,'2',-0.428075368025374,'2','1','1'
'4',-0.738298116691311,'5','2',-0.910555291883331,'1','3',0.918017814176768,'3','1',-0.765594182467357,'3',-0.311723422805266,'3','2',1.02656524375288,'3',-0.428075368025374,'1','1','1'
'1',-0.489517441629654,'4','7',0.131695590604248,'1','5',-1.7636311074691,'2','1',1.04646305414177,'2',-0.751265756146027,'3','2',1.02656524375288,'2',-0.428075368025374,'1','1','1'
'2',0.754385933678631,'5','1',0.346380850559201,'1','1',0.918017814176768,'4','1',-0.765594182467357,'3',-0.663357289477875,'3','2',1.02656524375288,'4',-0.428075368025374,'1','1','2'
'1',0.256824583555317,'3','8',-0.472328119335018,'1','2',0.918017814176768,'1','1',0.140434435837208,'2',-0.311723422805266,'3','2',-0.704573447230056,'3',-0.428075368025374,'1','1','2'
'1',0.256824583555317,'3','5',-0.127981464753806,'1','4',-0.869748133587141,'3','1',-1.67162280077192,'4',-0.135906489468963,'3','3',-0.704573447230056,'4',-0.428075368025374,'2','1','1'
'1',-0.240736766567997,'3','7',-0.216902257243399,'4','3',0.918017814176768,'3','1',-0.765594182467357,'3',-0.663357289477875,'3','2',-0.704573447230056,'3',-0.428075368025374,'1','1','1'
'4',-0.240736766567997,'5','1',-0.794710275372985,'1','3',0.918017814176768,'2','1',0.140434435837208,'1',0.0399104438673406,'3','2',1.02656524375288,'3',-0.428075368025374,'1','1','1'
'1',-1.07000568344019,'5','1',0.0449003947478724,'1','4',-1.7636311074691,'3','1',1.04646305414177,'1',0.303635843871797,'3','2',1.02656524375288,'2',-0.428075368025374,'1','2','1'
'4',-0.738298116691311,'5','7',0.896201846351425,'5','5',-0.869748133587141,'3','1',1.04646305414177,'2',1.18272051055332,'3','1',-0.704573447230056,'3',-0.428075368025374,'2','1','1'
'4',0.256824583555317,'3','1',-0.61864002092148,'4','4',0.918017814176768,'2','1',0.140434435837208,'3',-0.135906489468963,'3','2',-0.704573447230056,'3',2.33370119988026,'2','1','1'
'3',1.25194728380195,'3','8',0.425736458199316,'1','5',0.918017814176768,'3','1',-0.765594182467357,'3',-0.399631889473418,'3','2',-0.704573447230056,'3',-0.428075368025374,'1','1','1'
'2',-1.23585946681463,'3','8',-0.780539631151535,'1','5',0.918017814176768,'3','1',1.04646305414177,'3',-0.663357289477875,'3','2',-0.704573447230056,'3',2.33370119988026,'1','1','1'
'1',0.256824583555317,'5','5',1.18457445625791,'1','1',-0.869748133587141,'3','1',1.04646305414177,'4',3.46834064392526,'3','3',1.02656524375288,'4',-0.428075368025374,'2','1','1'
'4',-0.240736766567997,'5','2',-0.498543811144699,'2','3',0.918017814176768,'2','1',-0.765594182467357,'1',-0.487540356141571,'3','2',1.02656524375288,'3',-0.428075368025374,'1','1','2'
'2',3.24219268429521,'3','1',1.46550747794814,'2','2',0.918017814176768,'2','1',-0.765594182467357,'2',-1.01499115615048,'3','2',-0.704573447230056,'4',-0.428075368025374,'1','1','2'
'4',2.24706998404858,'5','5',2.94704833130064,'2','3',-0.869748133587141,'2','1',1.04646305414177,'3',-1.01499115615048,'1','1',1.02656524375288,'2',-0.428075368025374,'1','1','2'
'1',0.256824583555317,'1','7',0.297137861889666,'1','5',0.0241348402948131,'3','1',1.04646305414177,'4',-1.10289962281863,'1','1',1.02656524375288,'3',2.33370119988026,'1','1','2'
'1',-1.23585946681463,'5','7',0.0399406692703652,'1','3',-1.7636311074691,'1','1',1.04646305414177,'1',0.743178177212556,'3','1',-0.704573447230056,'4',-0.428075368025374,'2','1','2'
'2',-0.655371225004091,'3','8',-0.414582744132613,'1','2',-0.869748133587141,'2','3',1.04646305414177,'2',-1.10289962281863,'3','2',-0.704573447230056,'2',-0.428075368025374,'1','1','1'
'1',-0.489517441629654,'3','9',-0.707206547305537,'5','3',0.918017814176768,'2','1',-0.765594182467357,'3',-1.01499115615048,'3','1',-0.704573447230056,'3',-0.428075368025374,'1','1','2'
'1',0.256824583555317,'3','7',0.318039562116303,'1','3',0.918017814176768,'3','1',1.04646305414177,'2',-0.663357289477875,'3','2',-0.704573447230056,'3',-0.428075368025374,'1','1','1'
'2',-0.904151900065749,'3','7',-0.620057085343625,'1','3',0.918017814176768,'1','1',-0.765594182467357,'3',-0.399631889473418,'3','2',-0.704573447230056,'2',-0.428075368025374,'1','1','1'
'2',0.256824583555317,'5','2',0.875654412230324,'1','2',-0.869748133587141,'2','1',1.04646305414177,'4',-1.01499115615048,'3','3',1.02656524375288,'3',-0.428075368025374,'2','1','1'
'1',0.00804390849366008,'3','7',0.116107881960654,'1','4',-1.7636311074691,'2','1',1.04646305414177,'3',-0.839174222814179,'3','1',-0.704573447230056,'2',-0.428075368025374,'1','1','1'
'2',-0.240736766567997,'3','8',-0.0206388347763295,'3','2',-1.7636311074691,'4','1',0.140434435837208,'1',-0.92708268948233,'3','1',-0.704573447230056,'3',-0.428075368025374,'1','1','1'
'2',-0.240736766567997,'3','4',0.413691410611084,'1','5',-1.7636311074691,'3','2',-1.67162280077192,'1',-0.223814956137115,'1','2',-0.704573447230056,'4',-0.428075368025374,'2','1','1'
'3',-0.904151900065749,'3','1',0.240101018898333,'1','2',-1.7636311074691,'3','3',-1.67162280077192,'2',0.127818910535493,'3','2',-0.704573447230056,'2',2.33370119988026,'1','1','1'
'4',-0.489517441629654,'5','8',-0.642021583886871,'1','3',0.918017814176768,'2','1',-0.765594182467357,'3',0.655269710544404,'3','2',-0.704573447230056,'2',-0.428075368025374,'1','1','1'
'2',-0.655371225004091,'5','8',-0.846433126781274,'1','2',0.918017814176768,'3','3',1.04646305414177,'1',-1.10289962281863,'3','2',1.02656524375288,'3',-0.428075368025374,'1','1','1'
'2',0.256824583555317,'3','8',0.172436192740914,'3','1',-1.7636311074691,'2','1',1.04646305414177,'4',-1.10289962281863,'3','1',-0.704573447230056,'1',-0.428075368025374,'1','1','1'
'4',-1.23585946681463,'4','4',-0.541410009914583,'2','3',-1.7636311074691,'3','1',-0.765594182467357,'1',-0.135906489468963,'3','2',1.02656524375288,'2',-0.428075368025374,'1','1','1'
'2',-0.987078791752968,'5','2',-0.756449535975072,'4','5',0.918017814176768,'3','1',0.140434435837208,'4',-0.311723422805266,'3','3',1.02656524375288,'3',2.33370119988026,'1','1','2'
'4',-0.987078791752968,'3','9',-0.721022925421449,'1','2',-1.7636311074691,'2','1',1.04646305414177,'1',-1.10289962281863,'3','1',-0.704573447230056,'3',-0.428075368025374,'2','1','1'
'2',-0.987078791752968,'3','7',-0.819154636654984,'1','3',-1.7636311074691,'2','1',-0.765594182467357,'3',-0.575448822809723,'3','2',-0.704573447230056,'3',-0.428075368025374,'1','2','2'
'4',-0.240736766567997,'5','5',-0.0149705770877499,'5','1',-0.869748133587141,'3','1',1.04646305414177,'4',0.215727377203645,'3','2',-0.704573447230056,'4',-0.428075368025374,'2','1','1'
'1',-0.738298116691311,'1','8',1.03719975635484,'1','3',0.918017814176768,'3','1',-0.765594182467357,'2',-0.663357289477875,'3','1',1.02656524375288,'3',-0.428075368025374,'2','1','2'
'4',-0.904151900065749,'3','2',-0.901344373139389,'3','5',0.918017814176768,'3','1',1.04646305414177,'4',0.91899511054886,'3','3',-0.704573447230056,'3',-0.428075368025374,'2','1','1'
'2',0.256824583555317,'3','1',-0.717480264366087,'1','2',0.918017814176768,'3','1',-0.765594182467357,'1',-1.10289962281863,'2','2',-0.704573447230056,'2',-0.428075368025374,'1','1','2'
'4',-0.738298116691311,'5','8',-0.333101539859281,'5','5',-1.7636311074691,'3','2',1.04646305414177,'1',1.18272051055332,'3','2',-0.704573447230056,'3',-0.428075368025374,'2','1','1'
'4',1.25194728380195,'4','8',0.422193797143954,'1','3',0.918017814176768,'3','1',-0.765594182467357,'3',-0.839174222814179,'3','2',1.02656524375288,'4',-0.428075368025374,'2','1','2'
'4',-0.738298116691311,'3','8',-0.883985333968114,'1','3',0.918017814176768,'4','1',-0.765594182467357,'1',-0.663357289477875,'3','2',-0.704573447230056,'3',-0.428075368025374,'1','1','1'
'1',0.754385933678631,'3','7',-0.306531581944064,'1','4',0.918017814176768,'2','1',1.04646305414177,'1',-1.10289962281863,'3','1',-0.704573447230056,'3',-0.428075368025374,'1','1','2'
'2',-0.240736766567997,'3','2',-0.719960127104841,'5','3',0.918017814176768,'3','1',1.04646305414177,'4',2.23762211057114,'3','3',-0.704573447230056,'3',-0.428075368025374,'1','1','1'
'3',-0.738298116691311,'3','8',0.0452546608534086,'5','5',-0.869748133587141,'3','1',0.140434435837208,'3',0.127818910535493,'3','2',-0.704573447230056,'4',-0.428075368025374,'1','1','1'
'3',-0.738298116691311,'4','1',-0.362859892724324,'1','3',-0.869748133587141,'2','1',-0.765594182467357,'3',0.0399104438673406,'2','2',1.02656524375288,'3',-0.428075368025374,'2','1','1'
'4',-1.23585946681463,'3','7',-0.533261889487249,'1','3',-1.7636311074691,'4','1',-0.765594182467357,'2',-1.27871655615494,'3','1',-0.704573447230056,'3',-0.428075368025374,'1','1','1'
'1',-0.240736766567997,'3','7',-0.282795752873137,'1','1',0.918017814176768,'3','1',-1.67162280077192,'3',-0.92708268948233,'3','2',-0.704573447230056,'1',-0.428075368025374,'1','1','2'
'4',-0.738298116691311,'3','4',-0.612617497127364,'1','4',-0.869748133587141,'3','1',1.04646305414177,'3',0.0399104438673406,'3','2',-0.704573447230056,'3',-0.428075368025374,'2','1','1'
'4',-0.240736766567997,'5','5',0.205028674450247,'1','4',0.0241348402948131,'3','1',-1.67162280077192,'3',-0.751265756146027,'3','2',1.02656524375288,'3',-0.428075368025374,'1','1','1'
'1',-0.240736766567997,'3','7',0.134175453343002,'1','2',-1.7636311074691,'2','1',1.04646305414177,'3',-1.19080808948678,'3','1',-0.704573447230056,'3',-0.428075368025374,'1','1','1'
'1',1.25194728380195,'3','7',0.0619051678136113,'1','5',0.918017814176768,'3','1',-0.765594182467357,'3',0.567361243876252,'3','2',-0.704573447230056,'3',2.33370119988026,'1','1','2'
'2',-0.240736766567997,'3','7',-0.0957432491500096,'1','4',-0.869748133587141,'2','1',1.04646305414177,'1',0.391544310539948,'3','1',-0.704573447230056,'3',-0.428075368025374,'1','1','1'
'4',1.25194728380195,'3','1',-0.0681104929181839,'5','3',0.918017814176768,'3','1',1.04646305414177,'1',0.0399104438673406,'3','2',-0.704573447230056,'3',-0.428075368025374,'1','1','1'
'4',-0.240736766567997,'5','8',0.99149942874067,'1','5',0.0241348402948131,'3','1',1.04646305414177,'3',-0.223814956137115,'3','2',1.02656524375288,'3',-0.428075368025374,'2','1','1'
'4',-0.904151900065749,'5','7',-0.398640769383483,'1','2',-1.7636311074691,'2','1',0.140434435837208,'1',-1.10289962281863,'3','1',1.02656524375288,'3',-0.428075368025374,'1','1','1'
'4',3.24219268429521,'5','1',3.71438871589211,'5','5',-0.869748133587141,'3','1',1.04646305414177,'4',2.41343904390744,'1','3',-0.704573447230056,'4',-0.428075368025374,'2','1','1'
'2',3.24219268429521,'2','6',4.07786574017228,'2','5',0.0241348402948131,'2','1',1.04646305414177,'4',2.14971364390299,'1','3',1.02656524375288,'4',-0.428075368025374,'2','1','2'
'1',2.24706998404858,'2','4',1.56363918918168,'1','4',-0.869748133587141,'2','3',1.04646305414177,'3',0.127818910535493,'3','1',-0.704573447230056,'3',-0.428075368025374,'1','1','2'
'4',-0.240736766567997,'4','8',-0.33699846702018,'1','1',-0.869748133587141,'4','1',0.140434435837208,'1',-0.135906489468963,'3','2',1.02656524375288,'3',-0.428075368025374,'1','1','1'
'4',-1.15293257512741,'4','8',-0.859186706580578,'5','5',0.0241348402948131,'3','1',1.04646305414177,'4',0.0399104438673406,'3','3',-0.704573447230056,'3',-0.428075368025374,'1','1','1'
'2',1.25194728380195,'3','1',3.91348626720347,'1','5',0.918017814176768,'3','1',-0.765594182467357,'4',1.88598824389853,'3','3',-0.704573447230056,'4',-0.428075368025374,'2','1','2'
'4',-1.23585946681463,'5','1',-1.03065150166011,'2','3',0.918017814176768,'2','1',1.04646305414177,'3',1.44644591055777,'3','2',1.02656524375288,'2',-0.428075368025374,'1','1','1'
'1',-0.0748829831935589,'3','7',-0.375259206418092,'5','4',0.918017814176768,'3','1',1.04646305414177,'3',0.303635843871797,'3','2',-0.704573447230056,'3',-0.428075368025374,'2','1','1'
'2',-0.240736766567997,'3','5',3.43806115357385,'1','1',0.0241348402948131,'2','1',1.04646305414177,'4',0.215727377203645,'3','3',-0.704573447230056,'4',-0.428075368025374,'2','1','2'
'4',0.0909708001808791,'3','1',-0.704372418461247,'5','4',0.918017814176768,'2','1',1.04646305414177,'2',-0.92708268948233,'3','1',-0.704573447230056,'3',-0.428075368025374,'1','1','1'
'3',-0.738298116691311,'3','1',-0.687721911501044,'1','2',0.918017814176768,'3','1',-1.67162280077192,'1',-0.839174222814179,'3','2',-0.704573447230056,'3',-0.428075368025374,'1','1','1'
'4',0.754385933678631,'4','4',0.354528970986535,'2','3',-0.869748133587141,'3','1',-0.765594182467357,'2',-0.839174222814179,'3','2',1.02656524375288,'2',-0.428075368025374,'1','1','1'
'4',-0.240736766567997,'5','8',-0.36604828767415,'1','3',-0.869748133587141,'2','1',-1.67162280077192,'3',-0.92708268948233,'3','2',1.02656524375288,'3',-0.428075368025374,'1','1','1'
'4',-0.240736766567997,'3','8',-0.759992197030434,'5','2',0.918017814176768,'2','1',-0.765594182467357,'1',-1.27871655615494,'3','1',-0.704573447230056,'3',-0.428075368025374,'2','1','1'
'2',-0.240736766567997,'5','7',1.45346243035991,'1','1',0.918017814176768,'3','1',1.04646305414177,'2',0.391544310539948,'2','2',1.02656524375288,'4',-0.428075368025374,'2','1','1'
'2',-0.489517441629654,'5','4',-0.334872870386962,'3','3',-0.869748133587141,'3','1',1.04646305414177,'3',-0.751265756146027,'1','2',-0.704573447230056,'3',-0.428075368025374,'1','1','1'
'4',-0.987078791752968,'3','4',-0.645564244942233,'1','4',0.0241348402948131,'2','1',-0.765594182467357,'3',-0.751265756146027,'3','2',1.02656524375288,'3',-0.428075368025374,'1','1','1'
'4',-0.240736766567997,'3','1',-0.514131519788293,'1','3',-0.869748133587141,'4','1',-0.765594182467357,'2',-0.487540356141571,'3','2',-0.704573447230056,'4',-0.428075368025374,'2','1','1'
