@relation data
@attribute V1 {'1','2'}
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 {'1','2','3'}
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 {'1','2'}
@attribute V9 {'1','2'}
@attribute V10 numeric
@attribute V11 {'1','2'}
@attribute V12 {'1','2','3'}
@attribute V13 numeric
@attribute V14 numeric
@attribute Class {'1','2'}
@data
'2',1.17056582340154,-0.381972599836168,'2',0.170374998296471,-0.347712711743813,-0.308643682291543,'2','1',-0.493528602678215,'2','2',-0.255661468880111,-0.195271683820164,'1'
'2',-0.759241013983514,-0.384579218657201,'2',0.713371528663979,-0.347712711743813,-0.325935990380401,'1','1',-0.493528602678215,'1','2',2.41628289142767,-0.195271683820164,'1'
'2',-0.523804579822538,-0.251641658784537,'1',0.170374998296471,-0.347712711743813,-0.20777188510654,'1','2',-0.287891684895625,'1','2',0.0928530128991648,-0.195079749020199,'1'
'2',-1.39736380821217,-0.365681232204714,'2',-0.915618062438543,-0.347712711743813,0.126546071278044,'2','2',2.59102516406063,'1','2',-1.06886192636509,1.95478194538271,'2'
'2',-0.501933435665507,-0.386860010125604,'1',-0.101123266887282,0.154215679685541,-0.326656503217437,'1','1',-0.493528602678215,'2','1',1.83542542179554,-0.195079749020199,'2'
'2',-1.72350116373025,-0.333098496941806,'2',0.984869793847733,1.15807246254425,-0.311525733639686,'1','1',-0.493528602678215,'1','2',0.0928530128991648,-0.187594291821582,'2'
'2',-1.49385415008142,-0.114794170680324,'2',0.713371528663979,-0.347712711743813,-0.323774451869294,'1','1',-0.493528602678215,'1','2',-0.371832962806536,-0.194312009820341,'1'
'2',-0.276789304637251,0.129576343791484,'1',0.441873263480225,-0.347712711743813,1.89612559903782,'2','2',0.740292904017322,'1','2',-0.604175950659387,-0.195271683820164,'2'
'2',1.34167536298301,0.970210913574505,'2',1.79936458939899,0.154215679685541,-0.265412912069399,'1','1',-0.493528602678215,'2','2',1.95159691572197,-0.195271683820164,'1'
'2',0.457180562514864,-0.378714326309877,'2',0.170374998296471,-0.347712711743813,-0.325935990380401,'1','1',-0.493528602678215,'1','2',1.60308243394269,-0.192200727020731,'1'
'1',0.392853667935362,0.142609437896648,'2',-1.45861459280605,-0.347712711743813,-0.287748810017507,'1','1',-0.493528602678215,'2','2',-1.06886192636509,-0.195271683820164,'1'
'2',1.03612261373038,-0.2646747528897,'1',0.170374998296471,-0.347712711743813,-0.0564641893290343,'2','2',1.1515667395825,'2','2',0.673710482531291,-0.164178246225907,'2'
'2',-1.51315221845528,-0.255225759663457,'1',-1.1871163276223,0.154215679685541,-0.265412912069399,'2','2',0.945929821799912,'2','2',0.0638101394175585,-0.195271683820164,'2'
'2',1.01489473851914,-0.385882528067717,'2',-1.1871163276223,0.154215679685541,-0.325935990380401,'2','1',-0.493528602678215,'1','2',-1.06886192636509,-0.156884723827254,'1'
'2',-0.561114178678649,-0.333098496941806,'2',-1.45861459280605,-0.347712711743813,-0.308643682291543,'1','1',-0.493528602678215,'2','1',0.557538988604866,-0.195271683820164,'1'
'2',-0.250415277859655,-0.378714326309877,'2',-1.7301128579898,-1.85349788603187,-0.265412912069399,'1','1',-0.493528602678215,'2','2',-0.488004456732962,0.612389954430654,'1'
'1',-1.59034449195068,-0.111210069801404,'1',1.79936458939899,-0.347712711743813,-0.149410345306645,'1','1',-0.493528602678215,'1','2',-0.116255676168401,-0.195271683820164,'2'
'2',-0.582342053889885,-0.320065402836643,'2',-0.372621532071036,-0.347712711743813,-0.323774451869294,'1','1',-0.493528602678215,'1','2',0.557538988604866,-0.0513205838467525,'1'
'2',-0.550178606600134,3.00663186750624,'1',-0.372621532071036,-0.347712711743813,-0.236592398587969,'2','1',-0.493528602678215,'1','2',-0.371832962806536,-0.123296133833458,'1'
'1',0.0448451682602578,-0.381972599836168,'2',-0.101123266887282,-0.347712711743813,-0.325215477543365,'2','1',-0.493528602678215,'1','1',1.06869356188114,-0.195271683820164,'1'
'1',-0.518015159310383,-0.085469708943707,'1',0.170374998296471,-0.347712711743813,-0.325935990380401,'2','2',0.329019068452143,'2','2',-0.604175950659387,-0.0993042838378896,'2'
'2',-0.276789304637251,-0.362422958678423,'2',-1.1871163276223,-0.347712711743813,0.815356343484212,'1','2',-0.287891684895625,'2','2',1.25456795216342,-0.193544270620483,'1'
'2',-1.33303691363267,0.0285698644764702,'1',0.170374998296471,1.6600008539736,-0.323053939032258,'2','1',-0.493528602678215,'1','2',-0.418301560377107,-0.195271683820164,'1'
'1',-1.58391180249273,-0.383927563951942,'2',0.984869793847733,-0.347712711743813,-0.265412912069399,'2','2',0.534655986234733,'2','2',-0.371832962806536,-0.195271683820164,'2'
'2',0.532443029172881,0.644383560945427,'2',1.79936458939899,1.6600008539736,-0.0564641893290343,'2','1',-0.493528602678215,'2','2',2.88096886713337,-0.195271683820164,'1'
'1',1.92061741419853,-0.248383385258246,'1',-1.7301128579898,-1.85349788603187,-0.323053939032258,'1','1',-0.493528602678215,'2','2',-1.06886192636509,-0.194503944620306,'1'
'1',1.69547328317027,-0.333098496941806,'2',-1.7301128579898,-1.85349788603187,-0.326656503217437,'1','1',-0.493528602678215,'2','1',-0.70873029519317,-0.190089444221121,'1'
'2',0.913258245083531,-0.255225759663457,'2',1.52786632421524,1.6600008539736,-0.321612913358187,'2','2',1.1515667395825,'1','2',0.789881976457716,-0.195271683820164,'2'
'2',0.977585139663033,-0.222643024400549,'2',0.984869793847733,1.6600008539736,0.591997364003132,'2','1',-0.493528602678215,'2','2',-0.534473054303532,-0.195271683820164,'2'
'2',0.913258245083531,-0.346131591046969,'1',0.441873263480225,-0.347712711743813,-0.308643682291543,'1','1',-0.493528602678215,'1','2',-1.06886192636509,-0.157844397827077,'1'
'1',0.435952687303628,-0.362422958678423,'2',-0.915618062438543,0.154215679685541,-0.325935990380401,'2','2',0.123382150669554,'2','2',0.16255590925502,-0.195271683820164,'1'
'2',-0.0838086208987456,-0.346131591046969,'2',1.52786632421524,-0.347712711743813,-0.239474449936112,'2','2',13.2841448887553,'2','2',-0.255661468880111,-0.14575250542931,'2'
'2',-0.170006659635278,1.77174620104204,'1',-1.45861459280605,-0.347712711743813,-0.287028297180471,'2','1',-0.493528602678215,'2','1',-0.488004456732962,-0.195271683820164,'2'
'2',-0.23433355421478,3.40088296418743,'1',0.441873263480225,-0.347712711743813,0.274971715707406,'2','1',-0.493528602678215,'2','2',-0.139489974953686,-0.137691243830799,'2'
'2',0.237825851998763,-0.378714326309877,'2',1.52786632421524,1.6600008539736,-0.164541114884395,'1','1',-0.493528602678215,'2','1',0.906053470384141,-0.195271683820164,'1'
'2',0.655950666765524,-0.385556700715088,'2',0.170374998296471,0.154215679685541,-0.323053939032258,'2','1',-0.493528602678215,'2','1',0.557538988604866,-0.195271683820164,'1'
'2',-0.0464990220426346,-0.336682597820726,'2',0.441873263480225,-0.347712711743813,-0.236592398587969,'1','1',-0.493528602678215,'1','2',-0.488004456732962,-0.195271683820164,'1'
'1',0.178645108985621,-0.170184820627267,'2',0.441873263480225,-0.347712711743813,-0.308643682291543,'1','1',-0.493528602678215,'2','2',0.673710482531291,-0.195271683820164,'1'
'1',-1.72028481900127,0.211033181948754,'2',-0.644119797254789,-0.849641103173166,-0.326656503217437,'1','2',-0.287891684895625,'1','2',0.0928530128991648,-0.185099139422043,'1'
'2',-0.625441073258151,-0.385882528067717,'2',-0.915618062438543,-0.347712711743813,-0.323774451869294,'1','1',-0.493528602678215,'2','2',-0.139489974953686,-0.187594291821582,'1'
'2',0.14648166169587,0.0950386444128021,'2',-0.372621532071036,-0.347712711743813,0.0364819666485762,'2','2',0.534655986234733,'2','2',-0.0930213773831156,-0.195271683820164,'2'
'1',0.103382642327604,-0.271517127294911,'2',-1.1871163276223,0.154215679685541,-0.323053939032258,'2','1',-0.493528602678215,'2','2',-0.0755956532941518,-0.195271683820164,'1'
'2',0.489344009804615,-0.386860010125604,'2',0.170374998296471,-0.347712711743813,-0.326656503217437,'1','1',-0.493528602678215,'1','3',-8.41822419753798e-05,-0.195271683820164,'1'
'2',-0.228544133702625,-0.196251008837594,'2',0.170374998296471,1.6600008539736,-0.265412912069399,'2','1',-0.493528602678215,'1','2',-0.0233184810272604,-0.195271683820164,'1'
'2',-1.71899828110968,-0.0203042384178914,'2',0.170374998296471,-0.347712711743813,-0.308643682291543,'2','2',3.00229899962581,'1','2',0.0928530128991648,0.0365855545370105,'2'
'1',-0.528950731388898,-0.362422958678423,'2',0.984869793847733,-0.347712711743813,-0.131397524380751,'2','2',0.534655986234733,'1','2',-8.41822419753798e-05,4.93437778003234,'2'
'2',-0.636376645336666,-0.378714326309877,'2',0.984869793847733,-0.347712711743813,-0.0852847028104638,'1','2',0.329019068452143,'1','2',-0.139489974953686,-0.193736205420447,'1'
'1',-0.700703539916168,-0.277707846994863,'2',-1.7301128579898,-1.85349788603187,-0.326656503217437,'1','2',-0.287891684895625,'1','2',-0.139489974953686,-0.171087899024631,'1'
'2',0.382561364802642,-0.378714326309877,'2',-0.372621532071036,-0.347712711743813,-0.200566756736182,'1','2',-0.0822547671130358,'2','2',3.11331185498622,-0.195271683820164,'1'
'1',-0.427314237953285,-0.383601736599313,'2',0.170374998296471,1.6600008539736,-0.325935990380401,'2','2',0.329019068452143,'1','2',-0.778433191549025,0.0859127981278993,'2'
'1',-0.335970047650393,-0.329840223415515,'1',-0.644119797254789,-0.849641103173166,-0.326656503217437,'1','1',-0.493528602678215,'1','2',-0.139489974953686,-0.195271683820164,'1'
'2',0.398643088447517,-0.35297396545218,'2',1.25636805903149,1.6600008539736,-0.279823168810114,'2','1',-0.493528602678215,'2','2',-0.116255676168401,5.80940853307072,'2'
'1',-0.105679765055776,0.292490020106023,'2',0.170374998296471,1.6600008539736,-0.128515473032608,'2','1',-0.493528602678215,'2','2',1.02222496431057,-0.195079749020199,'1'
'1',-0.142989363911887,-0.385882528067717,'2',0.984869793847733,1.6600008539736,0.995484552743146,'2','2',3.41357283519099,'1','2',-1.06886192636509,-0.0993042838378896,'2'
'2',0.248118155131483,-0.386860010125604,'2',0.441873263480225,-0.347712711743813,-0.236592398587969,'2','2',-0.287891684895625,'1','2',0.104470162291807,-0.195271683820164,'2'
'2',-0.400296942229895,1.26997207799326,'1',-0.644119797254789,-0.347712711743813,-0.3057616309434,'1','1',-0.493528602678215,'1','2',-0.255661468880111,-0.159955680626687,'1'
'1',0.85922365363675,2.26048722998565,'1',-0.915618062438543,-0.347712711743813,-0.20777188510654,'1','2',-0.0822547671130358,'1','2',-8.41822419753798e-05,-0.191816857420802,'1'
'2',0.157417233774386,-0.346131591046969,'2',0.170374998296471,1.6600008539736,-0.308643682291543,'1','2',-0.0822547671130358,'2','2',1.25456795216342,-0.174542725423993,'1'
'2',0.897176521438656,-0.385230873362459,'1',-0.101123266887282,-0.347712711743813,-0.323053939032258,'1','1',-0.493528602678215,'2','2',-0.313747215843324,-0.195271683820164,'1'
'1',-1.54531566574503,-0.371871951904667,'2',-0.915618062438543,-0.347712711743813,-0.287748810017507,'2','2',0.329019068452143,'1','2',1.13839645823699,-0.0993042838378896,'2'
'2',1.76558959826193,-0.385230873362459,'1',-0.915618062438543,1.6600008539736,-0.0413334197512838,'2','1',-0.493528602678215,'1','2',-0.0233184810272604,-0.135004156631296,'2'
'2',-1.71320886059753,-0.368939505731005,'1',0.170374998296471,-0.347712711743813,-0.315848810661901,'1','1',-0.493528602678215,'2','2',-0.720347444585812,-0.195271683820164,'1'
'2',-1.71899828110968,-0.382950081894055,'2',-0.915618062438543,-0.347712711743813,-0.164541114884395,'2','2',-0.0822547671130358,'2','2',-0.371832962806536,-0.194312009820341,'1'
'1',-0.0252711468313991,-0.304099862557818,'1',-1.7301128579898,-1.85349788603187,-0.326656503217437,'1','1',-0.493528602678215,'2','2',-0.0233184810272604,-0.183755595822291,'1'
'1',0.392853667935362,1.12009149578388,'2',0.984869793847733,1.6600008539736,0.844176856965641,'2','2',-0.0822547671130358,'1','2',-1.06886192636509,-0.195271683820164,'2'
'2',0.430806535737268,0.31855620831635,'2',0.170374998296471,-0.347712711743813,-0.315848810661901,'1','1',-0.493528602678215,'1','3',-0.371832962806536,-0.195271683820164,'1'
'2',0.591623772186023,-0.368939505731005,'2',-1.1871163276223,0.154215679685541,-0.323053939032258,'1','1',-0.493528602678215,'1','2',0.150938759862377,-0.063412476244519,'1'
'2',-1.60964256032453,-0.377411016899361,'2',-0.915618062438543,-0.347712711743813,-0.3057616309434,'1','1',-0.493528602678215,'1','2',0.557538988604866,-0.125407416633068,'1'
'2',-0.180298962767999,-0.101761076575161,'2',0.984869793847733,-0.347712711743813,3.00571536807286,'2','2',-0.0822547671130358,'2','2',1.95159691572197,0.188597916108933,'2'
'1',-1.53888297628708,-0.365681232204714,'2',0.170374998296471,0.154215679685541,-0.323774451869294,'2','2',0.945929821799912,'2','2',-1.06886192636509,0.393008478071177,'2'
'2',-1.72221462583866,-0.384579218657201,'2',0.170374998296471,-0.347712711743813,-0.323053939032258,'1','1',-0.493528602678215,'1','2',-1.06886192636509,-0.195271683820164,'1'
'2',-0.105679765055776,-0.367962023673118,'2',0.170374998296471,-0.347712711743813,-0.3057616309434,'2','2',0.945929821799912,'2','2',-0.511238755518247,0.78820223119818,'2'
'2',0.167709536907106,-0.232092017626792,'2',-0.101123266887282,-0.347712711743813,-0.325215477543365,'1','2',-0.287891684895625,'2','2',1.60308243394269,-0.182220117422574,'1'
'2',1.04191203424253,-0.313548855784062,'2',-1.1871163276223,0.154215679685541,-0.272618040439756,'2','1',-0.493528602678215,'1','2',2.18393990357482,-0.195271683820164,'1'
'2',0.11431821440612,-0.00727114431272829,'2',-0.915618062438543,-0.347712711743813,-0.323053939032258,'2','1',-0.493528602678215,'1','1',0.557538988604866,-0.195271683820164,'1'
'2',0.295720057120315,-0.385882528067717,'1',-1.1871163276223,0.154215679685541,-0.321612913358187,'1','1',-0.493528602678215,'1','2',-1.06886192636509,-0.195079749020199,'1'
'2',-0.432460389519645,-0.0623359669070425,'2',0.713371528663979,-1.35156949460252,-0.326656503217437,'2','1',-0.493528602678215,'1','2',-1.06886192636509,-0.195271683820164,'2'
'2',-1.70613290219378,-0.359164685152133,'2',1.52786632421524,1.6600008539736,-0.316569323498937,'2','2',-0.287891684895625,'2','2',-0.557707353088817,0.188597916108933,'2'
'1',-0.266497001504531,-0.312245546373545,'2',0.984869793847733,1.6600008539736,-0.161659063536252,'2','2',0.945929821799912,'2','2',-0.255661468880111,0.262300879295319,'2'
'1',-0.405443093796255,-0.385882528067717,'2',0.984869793847733,-0.347712711743813,-0.20777188510654,'2','2',0.123382150669554,'1','2',-0.488004456732962,-0.194120075020376,'2'
'2',0.0551374713929781,-0.381972599836168,'2',0.441873263480225,-0.347712711743813,-0.164541114884395,'1','2',-0.287891684895625,'2','2',-0.488004456732962,-0.19469587942027,'1'
'2',0.897176521438656,-0.313548855784062,'1',1.79936458939899,1.6600008539736,-0.31945137484708,'2','1',-0.493528602678215,'2','2',-0.0465527798125455,-0.195271683820164,'1'
'2',1.89424338742093,-0.37773684425199,'1',0.170374998296471,-0.347712711743813,-0.121310344662251,'2','2',7.73194810862537,'1','2',-1.06886192636509,-0.192392661820696,'2'
'1',2.38698739989992,-0.333098496941806,'2',-1.7301128579898,-1.85349788603187,-0.326656503217437,'2','2',-0.287891684895625,'1','2',0.278727403181445,-0.176078203823709,'2'
'1',-0.292871028282127,-0.0203042384178914,'1',1.79936458939899,1.6600008539736,-0.272618040439756,'2','2',0.329019068452143,'1','2',-1.06886192636509,-0.133660613031544,'2'
'1',-0.170006659635278,-0.378714326309877,'1',-1.1871163276223,0.154215679685541,-0.294233425550829,'1','1',-0.493528602678215,'1','2',0.0928530128991648,-0.10774941503633,'1'
'1',-1.28800808742702,-0.38490504600983,'2',-1.7301128579898,-1.85349788603187,-0.326656503217437,'1','1',-0.493528602678215,'1','1',-1.06886192636509,-0.195271683820164,'1'
'2',0.553670904384117,-0.362422958678423,'2',-0.915618062438543,-0.347712711743813,-0.315848810661901,'1','1',-0.493528602678215,'2','2',0.272918828485124,-0.195271683820164,'1'
'2',1.37383881027276,-0.382950081894055,'2',-0.101123266887282,-0.347712711743813,-0.315128297824865,'2','1',-0.493528602678215,'1','1',-0.429918709769749,-0.195271683820164,'2'
'1',0.0712191950378536,-0.381972599836168,'1',0.713371528663979,2.16192924540295,-0.326656503217437,'2','1',-0.493528602678215,'1','2',-1.06886192636509,2.34057089331145,'2'
'2',0.527296877606521,-0.378714326309877,'2',-0.915618062438543,-0.347712711743813,-0.294233425550829,'2','2',0.945929821799912,'1','2',-0.197575721916899,0.0484855121348125,'2'
'2',-1.41666187658602,2.08454045956595,'2',-1.1871163276223,0.154215679685541,5.13843336569866,'2','2',2.59102516406063,'2','2',-1.06886192636509,0.764402316002576,'2'
'2',3.42715328525046,-0.368939505731005,'2',0.170374998296471,-0.347712711743813,-0.287748810017507,'2','1',-0.493528602678215,'1','2',-1.06886192636509,-0.130013851832217,'1'
'2',0.14648166169587,-0.382624254541426,'2',-1.45861459280605,1.6600008539736,-0.323053939032258,'1','1',-0.493528602678215,'1','2',0.25549310439616,-0.195271683820164,'1'
'1',-0.646668948469386,-0.385230873362459,'2',-1.1871163276223,-0.347712711743813,-0.20777188510654,'1','2',0.740292904017322,'2','2',0.325196000752015,-0.188553965821405,'1'
'1',-1.72478770162184,-0.333098496941806,'2',-0.372621532071036,-0.347712711743813,-0.325935990380401,'1','2',-0.0822547671130358,'2','2',0.789881976457716,-0.195079749020199,'1'
'2',2.12967982158191,-0.339615043994388,'2',-1.7301128579898,-1.85349788603187,-0.313687272150794,'2','2',2.59102516406063,'2','2',-1.06886192636509,-0.00333688385561553,'2'
'2',-1.7170684742723,-0.386208355420346,'2',-0.915618062438543,1.6600008539736,2.67427946303642,'2','2',-0.0822547671130358,'2','2',-0.0175099063309392,-0.195271683820164,'2'
'2',-1.46812339224962,-0.336682597820726,'2',-1.1871163276223,0.154215679685541,-0.301438553921186,'1','1',-0.493528602678215,'1','2',0.185790208040305,-0.195271683820164,'2'
'2',-0.186088383280154,-0.383927563951942,'2',-0.372621532071036,-0.347712711743813,-0.308643682291543,'1','1',-0.493528602678215,'2','2',-1.06886192636509,-0.195271683820164,'1'
'2',-1.57747911303478,3.95804773718315,'1',-0.372621532071036,-0.347712711743813,-0.323774451869294,'1','1',-0.493528602678215,'2','2',-0.371832962806536,-0.104102653837003,'1'
'2',0.50027958188313,-0.381972599836168,'2',1.25636805903149,1.15807246254425,3.54609999584967,'2','2',1.35720365736509,'2','2',-1.06886192636509,-0.169552420624914,'2'
'2',0.430806535737268,-0.346131591046969,'2',0.441873263480225,-0.347712711743813,0.512740951929201,'1','1',-0.493528602678215,'1','2',-0.371832962806536,-0.195271683820164,'1'
'1',0.891387100926501,-0.383601736599313,'2',0.984869793847733,1.6600008539736,-0.200566756736182,'2','1',-0.493528602678215,'1','2',-0.900413260171771,-0.0346222562498368,'2'
'2',-0.42152481744113,0.211033181948754,'2',0.170374998296471,-0.347712711743813,-0.164541114884395,'2','2',-0.287891684895625,'1','2',-0.488004456732962,-0.166481463825482,'2'
'2',-1.49385415008142,-0.0203042384178914,'1',-1.45861459280605,-0.347712711743813,-0.315848810661901,'1','1',-0.493528602678215,'2','2',1.43463376774938,-0.195271683820164,'2'
'2',-1.42309456604397,-0.248383385258246,'2',-0.101123266887282,-0.347712711743813,-0.236592398587969,'2','1',-0.493528602678215,'2','2',0.238067380307196,-0.195271683820164,'2'
'2',-1.72028481900127,-0.362422958678423,'2',-0.101123266887282,-0.347712711743813,-0.323053939032258,'1','1',-0.493528602678215,'2','1',0.789881976457716,-0.195271683820164,'1'
'2',-1.71256559165173,0.712807304997534,'2',0.170374998296471,1.6600008539736,0.270648638685192,'1','1',-0.493528602678215,'2','2',-1.06886192636509,-0.195271683820164,'1'
'2',-0.684621816271292,-0.297257488152608,'2',-0.372621532071036,-0.347712711743813,0.152484533411331,'1','2',-0.287891684895625,'1','2',-0.604175950659387,-0.191241053020908,'1'
'2',-0.276789304637251,-0.352648138099551,'2',0.984869793847733,1.6600008539736,0.635228134225277,'2','1',-0.493528602678215,'1','2',-0.488004456732962,-0.195271683820164,'2'
'1',-0.335970047650393,-0.00401287078643751,'2',0.170374998296471,-0.347712711743813,-0.308643682291543,'1','1',-0.493528602678215,'2','2',-0.0233184810272604,-0.195271683820164,'1'
'1',-0.121761488700652,-0.304099862557818,'1',-0.372621532071036,-0.347712711743813,-0.308643682291543,'2','1',-0.493528602678215,'2','2',1.08031071127378,-0.195271683820164,'2'
'2',0.601916075318743,0.305523114211186,'1',0.441873263480225,-0.347712711743813,-0.265412912069399,'2','2',-0.287891684895625,'1','2',-0.778433191549025,0.032554923737755,'2'
'1',0.103382642327604,-0.2646747528897,'2',0.170374998296471,-0.347712711743813,-0.308643682291543,'1','2',-0.287891684895625,'2','2',-0.836518938512238,-0.165713724625623,'1'
'2',-0.308952751927002,3.56379664050197,'2',0.170374998296471,-0.347712711743813,2.07625380829676,'1','2',-0.0822547671130358,'2','2',-0.0233184810272604,-0.162066963426297,'1'
'2',0.462969983027019,-0.336682597820726,'2',1.52786632421524,-0.347712711743813,-0.215697526313933,'2','2',-0.287891684895625,'2','2',1.95159691572197,9.40146831440724,'2'
'2',-1.71256559165173,-0.378714326309877,'2',-1.1871163276223,-0.347712711743813,-0.325935990380401,'1','1',-0.493528602678215,'2','2',0.150938759862377,-0.195271683820164,'1'
'2',0.103382642327604,0.794264143154803,'2',-0.372621532071036,-0.347712711743813,-0.308643682291543,'1','1',-0.493528602678215,'2','2',-0.488004456732962,-0.195271683820164,'1'
'1',-0.501933435665507,1.37749510436085,'2',-1.1871163276223,1.6600008539736,-0.3057616309434,'1','1',-0.493528602678215,'1','2',-0.604175950659387,-0.102375240637322,'1'
'2',-0.23947970578114,-0.386534182772975,'2',0.170374998296471,-0.347712711743813,0.274971715707406,'2','1',-0.493528602678215,'1','1',0.673710482531291,-0.195271683820164,'2'
'2',-1.62894062869838,-0.346131591046969,'2',0.170374998296471,-0.347712711743813,-0.20777188510654,'1','1',-0.493528602678215,'1','2',-0.302130066450681,-0.195271683820164,'1'
'1',-0.443395961598161,-0.346131591046969,'2',0.984869793847733,-0.347712711743813,-0.325935990380401,'1','2',-0.287891684895625,'1','2',0.325196000752015,-0.0478657574473906,'2'
'2',-0.298660448794282,-0.383275909246684,'2',0.441873263480225,-0.347712711743813,-0.325215477543365,'2','2',-0.287891684895625,'1','2',-0.604175950659387,-0.141913809430019,'2'
'2',-1.71320886059753,1.26997207799326,'1',-1.1871163276223,0.154215679685541,0.455099924966342,'1','1',-0.493528602678215,'2','2',1.71925392786912,-0.195271683820164,'1'
'1',1.9366991378434,-0.277707846994863,'2',-1.1871163276223,0.154215679685541,-0.325935990380401,'2','1',-0.493528602678215,'2','2',0.39489889710787,0.226409071701949,'1'
'2',-0.689767967837652,-0.114794170680324,'2',-0.101123266887282,-0.347712711743813,-0.265412912069399,'2','1',-0.493528602678215,'1','1',0.0928530128991648,-0.195271683820164,'1'
'2',0.376771944290487,-0.378714326309877,'2',1.52786632421524,1.6600008539736,-0.128515473032608,'2','2',0.740292904017322,'1','2',-0.139489974953686,0.20241722170638,'2'
'2',1.3686926587064,7.78651913057482,'2',0.441873263480225,-0.347712711743813,-0.200566756736182,'2','2',0.123382150669554,'1','2',-0.371832962806536,-0.19258459662066,'2'
'2',0.462969983027019,-0.297257488152608,'2',-1.1871163276223,0.154215679685541,-0.308643682291543,'1','1',-0.493528602678215,'2','2',0.278727403181445,-0.156884723827254,'1'
'2',-0.555968027112289,-0.347434900457486,'1',0.713371528663979,-1.35156949460252,-0.326656503217437,'1','1',-0.493528602678215,'1','2',-0.488004456732962,-0.195271683820164,'1'
'2',1.1113850803884,-0.385230873362459,'2',-0.101123266887282,-0.347712711743813,0.447894796595984,'2','1',-0.493528602678215,'1','1',1.25456795216342,-0.195271683820164,'1'
'2',0.768522732279653,-0.329840223415515,'2',-0.915618062438543,-0.347712711743813,-0.323053939032258,'1','1',-0.493528602678215,'2','2',0.673710482531291,-0.194887814220235,'1'
'2',0.29636332606611,-0.362422958678423,'1',-0.372621532071036,-0.347712711743813,-0.301438553921186,'1','1',-0.493528602678215,'2','2',0.789881976457716,-0.195271683820164,'1'
'2',-0.121761488700652,-0.331143532826032,'2',1.79936458939899,-0.347712711743813,0.872997370447071,'2','2',-0.287891684895625,'2','2',1.22552507868181,-0.191432987820873,'2'
'2',2.47318543863645,-0.383275909246684,'2',0.713371528663979,2.16192924540295,-0.312246246476722,'2','2',0.945929821799912,'2','2',-0.94107328304602,-0.195271683820164,'2'
'2',0.923550548216252,-0.386860010125604,'2',0.170374998296471,0.154215679685541,-0.315848810661901,'2','1',-0.493528602678215,'1','2',-1.06886192636509,-0.195271683820164,'2'
'2',0.275135450854874,-0.0203042384178914,'2',-1.7301128579898,-1.85349788603187,-0.326656503217437,'1','2',-0.287891684895625,'1','2',-0.511238755518247,-0.191624922620837,'1'
'1',0.628933371042134,-0.233395327037308,'2',-1.7301128579898,-1.85349788603187,-0.326656503217437,'1','1',-0.493528602678215,'1','2',-0.139489974953686,-0.195271683820164,'1'
'2',0.344608497000736,-0.362422958678423,'2',0.713371528663979,0.154215679685541,0.815356343484212,'2','1',-0.493528602678215,'2','1',1.37073944608984,-0.195271683820164,'1'
'1',0.31823447022314,0.631350466840264,'2',-1.7301128579898,-1.85349788603187,-0.107620600758572,'1','2',-0.0822547671130358,'2','2',0.0928530128991648,-0.194503944620306,'1'
'2',-0.137843212345527,-0.297257488152608,'2',0.170374998296471,-0.347712711743813,-0.164541114884395,'2','2',0.740292904017322,'1','2',-8.41822419753798e-05,-0.0801108038414347,'2'
'2',-0.325034475571877,-0.369265333083634,'1',1.79936458939899,-0.347712711743813,-0.323774451869294,'2','2',-0.287891684895625,'2','2',3.81034081854477,-0.183947530622255,'2'
'2',0.468116134593379,-0.385882528067717,'2',1.52786632421524,1.6600008539736,5.01594618340258,'2','1',-0.493528602678215,'2','2',-1.06886192636509,-0.195271683820164,'2'
'2',1.59898294130102,-0.385882528067717,'1',-1.7301128579898,-1.85349788603187,-0.315848810661901,'1','1',-0.493528602678215,'1','2',-0.0233184810272604,-0.194503944620306,'1'
'1',0.295720057120315,-0.381972599836168,'2',-1.7301128579898,-1.85349788603187,-0.326656503217437,'1','2',-0.0822547671130358,'2','2',0.0928530128991648,-0.175118529823886,'1'
'2',0.736359284989902,-0.157151726522104,'2',0.170374998296471,-0.347712711743813,-0.0564641893290343,'1','2',-0.0822547671130358,'1','2',0.238067380307196,-0.0993042838378896,'1'
'2',0.784604455924528,-0.331143532826032,'2',1.79936458939899,-0.347712711743813,-0.236592398587969,'2','2',0.534655986234733,'2','2',1.71925392786912,-0.195271683820164,'2'
'2',-0.566260330245009,-0.306706481378851,'2',0.170374998296471,1.15807246254425,-0.257487270862006,'1','2',-0.0822547671130358,'2','2',-0.139489974953686,-0.0826059562409739,'1'
'2',-1.70999251586855,-0.385230873362459,'2',1.52786632421524,-0.347712711743813,-0.301438553921186,'2','2',1.56284057514768,'2','2',-1.06886192636509,-0.195271683820164,'2'
'2',-1.72221462583866,3.21190309966256,'2',0.170374998296471,-0.347712711743813,-0.325215477543365,'1','1',-0.493528602678215,'2','2',-0.278895767665396,-0.195271683820164,'1'
'2',0.371625792724127,0.373946858263293,'2',-1.45861459280605,1.6600008539736,0.0876383780781138,'1','1',-0.493528602678215,'2','2',0.627241884960721,-0.195271683820164,'1'
'2',-0.539886303467413,-0.200812591774401,'2',-1.45861459280605,-0.347712711743813,-0.287748810017507,'1','1',-0.493528602678215,'1','2',-0.371832962806536,-0.195271683820164,'1'
